user,created,device,phone_country,language,is_premium,has_been_premium,continent,country,region,city,postal_code
b00aab98b82ace9b5e4653828c7ab81bb02bf9cb9a72641ab31a5895750d5db2,2018-07-26 10:56:23 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,.
77e64092987699fbe3a108bbd2569b0999ae237324676b7b4ed5532da0c3a921,2018-09-23 10:04:21 UTC,Android,dz,fr,false,false,Europe,France,Ile-de-France,Paris,
e39a99668b44d7e698a7d6bd21f894c558ee9a6de871d61cfc0f8f243a950717,2017-11-04 20:10:03 UTC,iOS,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Annecy,
3671c72f0f31ef347d35c9aaf40b80eb2f396f1c4ca268591a88f0e1ac298ae9,2018-09-21 18:32:27 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
af86f7506133e5a01c66885327eaa716b8a3ed4b3067fd1511686a88b22bc16f,2020-02-12 15:14:20 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
93071d61d9687ada51fbe323f70f75da1e1afa6982852b88bc52c67c4318b9ec,2019-11-14 22:47:15 UTC,Android,es,es,false,false,Europe,Spain,Madrid,Madrid,
32301a600a166bc4b203a58cec8bb422dc8f52d47811ca9ad29de32ba700ec5c,2019-07-15 14:28:01 UTC,iOS,ch,ru,false,false,Europe,Switzerland,Canton of Bern,Bern,
144308d3091d07462405949aee4071438bb50fdba3cfa30bbd123c6b40239f08,2020-11-23 16:45:46 UTC,Android,fr,fr,false,false,Europe,France,Hauts-de-France,Lille,
672ae45fddb3439cea8ecbe288c24bcb04037c5cc1280e8b2586af55c7beeb4f,2019-11-16 17:32:34 UTC,Android,es,es,false,false,Europe,Spain,Madrid,Madrid,
9d7a2cb631db66fda3a952c09f7f545ce406eaab1dabc2d2d23648e060634cfd,2021-01-14 07:34:53 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
d2aa045c79617c586b390d4fcf18fbc02ecae56ecf6ccf8da20b77308b1379a0,2018-09-01 08:16:57 UTC,Android,fr,en,false,false,Europe,France,Ile-de-France,Paris,
06ce77beb17e4d4a4f13a6d8960bf195a71291bfba824273d70769bccfc222ea,2019-09-08 10:30:14 UTC,Android,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Lyon,
0665e6659a7f7ef6dc6f44d7ca1ff9150381c2eeff7607de653f963832118762,2019-08-22 06:58:18 UTC,iOS,es,es,false,false,Europe,Spain,Madrid,Madrid,
ae3d5227a50db08468583008a74374e253ef0956a7041b143f4fa5195e63dc3f,2019-12-08 11:25:34 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,Argeles-sur-Mer,
bd157431fe15607b6b05a2bc2a5cbf4e8b148c8c5de42c12ac20767d62c8dd48,2020-12-27 19:04:23 UTC,iOS,it,fr,false,false,Europe,Italy,Lombardy,Milan,
dbf705115d324f7f8956a8074fdbcdbb4f8a9eae43c2caa100f6831a8a35b098,2019-04-22 15:09:21 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Niort,
f2ae341edbf5c75d1efdea6d4f3fc1f1e1eea1e69d09011bf73f7f8a52442999,2019-05-04 18:02:21 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,
b73c1aef3356121934be711a6ed02d3a323d6310dc39885a68e75a8f0a35a0e4,2021-01-28 12:40:10 UTC,Android,fr,fr,false,false,Europe,France,Provence-Alpes-Cote d'Azur,Marseille,
9ceb4cbbe33fea883ea6e19b31ae754a44dead3d95708a0cae39c85024f349fa,2020-02-21 17:38:40 UTC,iOS,fr,fr,false,false,Europe,France,Hauts-de-France,Douai,.
38c0c355a670d0e3cc2ada127dc47d8af89485f07370c68c1e09764596e1e213,2018-05-15 18:51:26 UTC,iOS,fr,fr,false,false,Europe,France,Pays de la Loire,Nantes,
c4b641e9930641218b542303dc7e0d409a8c487b9d0e156ec3fdd90e9522ec7b,2021-03-13 12:59:43 UTC,iOS,it,it,false,false,Europe,Italy,Lazio,Rome,
a9438030e6e97ed9f709b69bbb8a734f3975707b312fbdea3d30a3325d953d43,2019-11-03 08:11:26 UTC,iOS,es,es,false,false,Europe,Spain,Catalonia,Barcelona,
4dbc14a5e708c34d5f06c53381b5059bfdc72ed4ed450d1697ce6221ab78c051,2017-10-21 11:08:32 UTC,Android,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Lyon,
51d626b189bb2f9e4e7163d743a03581897af593ad3779c5ba29469e4be4ac21,2019-04-25 18:31:21 UTC,,,,false,false,Europe,France,Hauts-de-France,Arras,
8ee185dbaada300c4512de5eaf82e55af21091cf3314ff197b24c8956e933abf,2019-01-13 18:33:30 UTC,iOS,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Lyon,
bfe0b66cbaf6a6b14b0ce713f5d01e10a61128b0bb23ec34e1fd84d15c218f92,2018-09-12 08:36:48 UTC,iOS,fr,fr,false,false,Europe,France,Provence-Alpes-Cote d'Azur,Marseille,
0f03723639b6ecbdf90451217de43144a4844214bd1e122b16b9384aa06a479f,2019-06-26 07:20:41 UTC,Android,be,fr,false,false,Europe,Belgium,Wallonia,Andenne,
f52419c4f35b983cd99e09d7f80c0b8abe888b87088407121c688f265af759f4,2021-05-26 08:26:37 UTC,Android,fr,fr,false,false,Europe,France,Normandy,(not set),
24528e687043ace6216c2a2793a7689665460a7c286375601b679644013a6872,2018-08-28 17:43:14 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
da9b8ed8fc5cfa263570bbeede2cfa1fad35a623c959118a52195395dcfa07dd,2019-05-25 21:29:56 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Bondy,
66c0bfd578b924a19da4b6139db7cfd629a2fd4bdfc222b9a959ba9a5fbc1847,2018-06-19 11:17:49 UTC,iOS,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Morlaas,
eedf882f68ed4ea254fab3ba6927a9a117756ee56329359099b24a2e8bc1cd7f,2019-04-15 20:56:38 UTC,Android,fr,fr,false,false,,,,,
22246000ce011759509439d4ae5a1be7c03868bb1e8a886120b98227dd2f5608,2018-06-03 15:07:33 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Montigny-les-Cormeilles,95220
557b37e4ace0f247166e06596cefa9024c2c26ae0c6e7d678c83615d38015d55,2020-12-27 12:17:34 UTC,iOS,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,
074e5885c9c363cf61cf403709238f1ac3352bf00aa88c4961f13cc02b564667,2019-10-25 11:20:33 UTC,Android,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Saint-Julien-en-Genevois,
99fae17f454fd6d55ac4db8a36ea43109f3e626172b057aa640da70bd53ad47b,2018-03-25 14:23:26 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,
26dbdc372d5c71e07f3efb65d8caae9713aa379bbaf0b67dc355938aae85e694,2019-04-13 09:00:20 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,.
3d363fb3c96d2e2736302e46d49a4aed48703d75b02046fb313da24df121230d,2018-06-23 18:19:17 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Meaux,77190
56a6df8d3a0e7b4e20943a24ed0c6982c2645c982dae9f789a4863a9faf40c22,2018-09-27 18:41:23 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Asnieres-sur-Seine,
c1b1c24d1f5460d6709ef73a6130820939161d6e74d0dae4e8fd61bfc452eed4,2021-06-19 04:43:26 UTC,Android,it,it,false,false,Europe,Italy,Lazio,Rome,
c72fcd6bf51335328cef72ed7cc2512f0b938933172fd07c235786ed42602fe0,2019-02-28 19:48:12 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
7b59bcf7ad03c886eb68f2565288fb776d0a96da96f1dc7a938e197b2406e366,2018-01-14 13:26:45 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,
1c41c4eb817a455695658c4173f5a17eafccaebb2dbae7753fb4c6aa2f4e9e95,2017-12-01 12:49:45 UTC,Android,fr,fr,false,false,Europe,France,Hauts-de-France,Lille,
43af3b9705f914d05843669e50401a62cd130707418104f29804856074c5d321,2018-10-22 12:16:40 UTC,iOS,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Lyon,
c182f88d3f8543088ae0b7ccc58a64ebcb7051a460dc86e3f7cc924fb5554f08,2019-12-24 12:16:07 UTC,Android,fr,fr,false,false,Europe,France,Hauts-de-France,Lille,
6d924b6ccb8ccf1a6aa93b12d0b57881b1cbbdc46c7eded6053ba82817f22e3c,2017-09-30 14:12:42 UTC,iOS,fr,fr,false,false,Europe,France,Hauts-de-France,Halluin,
6453ea8de4141c44407b157cba4fdf063f3066bbf104e76772f5788414318a36,2019-12-18 20:07:22 UTC,iOS,es,es,false,false,Europe,Spain,Balearic Islands,Palma,
d456b77f61bcbed1b4f7dc49588622d73db045e32467ea0de0ef52768093aa85,2019-04-15 19:51:13 UTC,,,,false,false,Europe,France,Ile-de-France,Paris,
5bf44c89c053a8e370ed834bcf3c8028aba50ed25c85e9e6af014e23bab0e03c,2021-08-13 08:50:01 UTC,Android,be,fr,false,false,Europe,Belgium,Brussels,Brussels,
5c2ed31cdb3eb5432c4aa28ef0cd663592194877a1897070ced2f0843fd4464a,2020-01-06 18:28:52 UTC,iOS,lr,en,false,false,Africa,Liberia,,,
9a6e580a3586ed67f5502052918a05fabad605a298442b093e6ff31472bb6d8b,2019-01-02 17:32:39 UTC,Android,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Lyon,
20f385c44041b88e703a7add77bd865f2f08052c0999c3da04e1e853b3f06e98,2020-09-10 08:16:25 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,71100
29a2836a55f02e5f413c2067a66c37d501aaaf329290ff480b94675737f74c55,2019-11-03 18:43:35 UTC,iOS,es,es,false,false,Europe,Spain,Balearic Islands,Palma,
f312e53b2ed15ddd734a5dd103707475be49839947711a7a70ccc74370dc8a54,2020-11-29 08:28:40 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
c5ce5c9f2398cb00f8e724042bf2658432c0f2a46bdffdab2f88d011628a9ae9,2021-05-13 18:23:57 UTC,Android,it,it,false,false,Europe,Italy,Emilia-Romagna,Reggio Emilia,
c683404c01c4a2747632574a7669028c6dba411cbd9922e69ddd2993a6953075,2019-10-26 13:45:26 UTC,Android,es,es,false,false,Europe,Spain,Catalonia,Barcelona,
ea739272fec688533167a66e38aee8fca24b5ee0f58ae5e3ca65031dc192ef17,2019-11-03 19:17:32 UTC,iOS,es,es,false,false,Europe,Spain,Madrid,Madrid,
e90d785048014ebc15302fb0a344e08c151edcff3fc810c4347b1e1a6504347e,2019-09-26 12:15:17 UTC,iOS,es,es,false,false,Europe,Spain,Catalonia,Barcelona,
f83fb7fcc482be8408d47c2bfac6824d37a51d5b0df63c63c10a2df8c1c67c47,2021-10-12 10:46:40 UTC,Android,it,it,false,false,Europe,Italy,Marche,San Benedetto del Tronto,
805fd50d0cff205060746f9f65a107d7b59db798bf281192f764aed18998699a,2019-08-11 07:25:41 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Yerres,
f19bcfb48b2c75c7429834080cde991f4c11449800a828247125a4a5f9cc5eea,2021-03-24 12:56:48 UTC,iOS,gb,it,false,false,Europe,Italy,Emilia-Romagna,Parma,
b9add62e5a9db6c85800cd06e897f2d2226621ff2bd613b23adb9596bc9ac51d,2020-09-28 10:56:20 UTC,iOS,gb,en,false,false,Europe,United Kingdom,England,London,
8ea1cdc8fb7acfeafef5b270e4e2fa8797c7241cce7ef903ff8c0e17f565fcf8,2020-09-10 12:37:50 UTC,Android,es,es,false,false,Europe,Spain,Canary Islands,Las Palmas de Gran Canaria,.
27ba24960c15aac0f7f6ec8daa363ffbd148bbc318699d39d3a0f4d7360f7e22,2018-12-29 14:01:03 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,
b49303330fb0187b567a5ff311501fee89d77fe30f30b6f0ee537d0d95768910,2019-12-21 14:13:39 UTC,iOS,fr,fr,false,false,Europe,France,Centre-Val de Loire,Chateauroux,
19fe8ca8380647efd3b9d6a17e82e02a5060bf070b0f87130c6aff32de1b0025,2021-03-22 10:01:28 UTC,Android,it,it,false,false,Europe,Italy,Apulia,,
fb247cb19acd2ddf1885c82893b0c7ef9501b1156c793dcc2b6fdff7292e266c,2019-04-13 14:00:29 UTC,iOS,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,.
39d608d3963b0dd0f83261fb52e36b75bb64bb2683cb4cc39ea527c2038a97d4,2021-01-22 13:42:01 UTC,Android,es,es,false,false,Europe,Spain,Asturias,Langreo,.
d9e851ad52be786c10a6f58faf39801e06a272f640b3a1d9b3f142eab0a44a1b,2020-09-03 20:10:16 UTC,Android,es,en,false,false,Europe,United Kingdom,Scotland,Stirling,
929447646dea5b6fd61919c9534da5f552928a92bd5eef7f9a91106e83c3fd90,2021-07-11 17:25:52 UTC,Android,be,fr,false,false,Europe,Belgium,Brussels,Evere,
bbba9bc138f9a483517502e095c1852177b7195f3282e0e258b2fa0da862c811,2021-04-01 10:51:02 UTC,Android,it,it,false,false,Europe,Italy,Veneto,Verona,.
1626c62822eef4a882a4bc41fc63dfa220b902529a2c3c21a3ce70a55c9967d9,2018-12-26 15:19:22 UTC,Android,fr,fr,false,false,Europe,France,Centre-Val de Loire,Bourges,
a234fefe63e2b71e1a44a9c67b82987b6d81c4db0c35a07ceb8bbb033153219b,2021-09-08 15:12:52 UTC,Android,it,it,false,false,Europe,Italy,Lazio,Rome,
6bb72b87d0586d6fa8d6933c45a5ffbb241a21f166eb71d4dd090d0cb62e24c2,2021-11-17 16:49:35 UTC,Android,it,it,false,false,Europe,Italy,Lombardy,Milan,.
6184da005a82a0bddfbb142ad06de3f9648038df0f1b89b4fabbdf6391920ba4,2018-07-20 12:41:41 UTC,Android,fr,fr,false,false,,,,,
bfe70919d66d9374888cf762621ab5f3bf25e3acb46d4f7a2c86455d24e0b99f,2018-06-17 15:46:24 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
59148e957650db93e53aab4434be36ebb7a886db7bd4223e6be8a7e594bbd6fe,2018-07-23 20:23:30 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
9228fce8ba07efabaa94744c8f3b2192dec5cca3db1fceb2463fbc4cd728c3f0,2021-07-27 18:40:29 UTC,Android,es,es,false,false,Europe,Spain,Catalonia,Barcelona,
af26ccd1963442fc50ba47d63b41fc8628ae131f040b02c0f1c6d72fa614e29e,2021-04-22 23:18:27 UTC,Android,au,en,false,false,Oceania,Australia,Victoria,Melbourne,.
70639e66092192f37540d72b24028d5d8ab8664df78b34264758b4db223ee7d5,2019-12-07 14:51:19 UTC,Android,es,es,false,false,Europe,Spain,Castile and Leon,,
25a4ab106ce83c6f20ff01bb0723055c2e352e5e502cad6f6d418344e868d62a,2020-02-14 16:03:21 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,Malaga,
6cb8ca4f554f1a1f61bc84e764dbddf55614cca3e55ef85dfd3dd401a1d28e5b,2020-09-10 17:25:28 UTC,Android,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Lyon,
75d2563170d3c476278719e4dc88732fc041da82dea563b84fe59ac23991f8a7,2021-05-13 16:02:55 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,,
a74f18585fa86f86b3487e670e9ab47e72d54f71929559b3f7a8e70a2445a985,2019-11-04 13:10:57 UTC,Android,es,es,false,false,Europe,Spain,Catalonia,Barcelona,
cea6d2257c4443171ddb4e6bef57f946169719ff8eee916632387463707284e1,2019-01-03 18:25:04 UTC,,,,false,false,Europe,France,Ile-de-France,,
cd7b00274a6f261c4d14f326a33f162275e7c2c634ed34c9ac2b58deed60f635,2019-11-14 13:38:22 UTC,Android,es,es,false,false,Europe,Spain,Castile and Leon,Valladolid,
f7c779205707761d0eba6a6b4dbce549ad422cb3b0c6a7af7111dfe63af2bbfc,2019-05-07 03:14:16 UTC,Android,fr,fr,false,false,Europe,France,Grand Est,Strasbourg,
8ca38360e7535c22db89a64db5edb907e5503e35cf777c984e51811bc367f24e,2019-01-10 18:38:15 UTC,Android,fr,fr,false,false,Europe,France,Normandy,(not set),
4e74bf0499b8d3ba64e52aee9bd7c931454cbca3d13b30bb2dad2898e5b69a3d,2018-09-29 11:36:42 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,.
09751bb9662c0c1deeaa1732f05fb9cdd8a1f20563f02a7ec24d0b5a9945a68d,2019-02-18 20:32:05 UTC,iOS,fr,fr,false,false,Europe,France,Hauts-de-France,Arras,
66ad7e04316f217b7f29821c2d0d062557b453c809d416f6490560c1b2ce24c8,2020-06-28 15:17:57 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,.
d06e4d096ce0b1b0c4ee7b530f634118a02b3ece3bb443fd8f72e9bc5e2ea26f,2021-07-28 13:49:18 UTC,Android,it,it,false,false,Europe,Spain,Balearic Islands,,
f63e3f39731bbcb16246fec82354f099fda73bbcd003e18cedd00a4be64ddd37,2021-09-27 14:53:03 UTC,iOS,es,es,false,false,Europe,Spain,Catalonia,Barcelona,
4fb16a0b946f68c14926e6510394228153a8a5a27ec69886991e29db6e492e95,2018-08-14 19:25:05 UTC,Android,nc,fr,false,false,,,,,
19f0cd3f0fa5ef8f7172519da97579e6625c924984581428ca911e63dcf99d7a,2019-04-29 17:09:51 UTC,Android,fr,fr,false,false,Europe,France,Normandy,,
9c3fba26f871f15849aa2f2695867d0f6e5bb884543e7a2cf227e5552967d763,2019-06-07 20:19:12 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,Castelnau-le-Lez,
ffafffbed2cb391554facea9a0f721923c04221ba1db276d1d9ad4db450428f5,2021-07-15 13:12:08 UTC,iOS,gb,en,false,false,Europe,Switzerland,Vaud,Morges,
5a61e5631fce75e9c640d9306d84757441a1c4a9acba1ba47283297d0b21542d,2021-03-25 12:17:26 UTC,Android,it,it,false,false,Europe,Italy,Lombardy,Rovato,
36eab1ea55196fa84eed1e74bfd3d3487829a0b2d88c3e91117c15e45ffb44ba,2020-03-24 17:42:37 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,Toulouse,
78b5cae16c1fb5f73cbca5f8277aa74081691d72df125cfdc97003537285ba5e,2019-04-23 12:59:11 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,(not set),
b808c86149b19afaea937be266594545213e64148e31888c43863adb66c222ae,2018-09-12 16:26:52 UTC,Android,fr,fr,false,false,Europe,France,Pays de la Loire,La Roche-sur-Yon,
cc65c03aef2e4ac75b4213dbe4b3a0cc1a732eb3b5accb36a3128f91e6446093,2019-03-20 08:03:33 UTC,,,,false,false,Europe,France,Auvergne-Rhone-Alpes,Lyon,
2604185cefb96bf70c129c1f6e63299f069142c849e80fdf0b9fd90e8d4d971e,2019-05-09 14:40:36 UTC,iOS,be,en,false,false,Europe,Belgium,Brussels,Brussels,
0d519dc0a04605387f3994a827d202075608a1a5727cf3623acdb7b152b853ce,2021-05-03 16:52:09 UTC,iOS,fr,fr,false,false,Europe,France,Occitanie,Tournefeuille,
53915ffbadab261cc8ba3ff3f908fd33f7983417259a8f50ac0130ae5786d6a0,2021-05-27 18:24:54 UTC,Android,it,it,false,false,Europe,Italy,Lombardy,Milan,.
355a00b0ed493b26f7aa2c1004729f6c073103fc033e2dc9ce0350a1df1cfac8,2019-11-27 15:45:03 UTC,Android,es,es,false,false,Europe,Spain,Andalusia,,
9884a00e0931a1f638b0ae5ab36c808957e4e711bac16471e1cc7f1ece5541e2,2019-11-25 12:43:47 UTC,iOS,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Bordeaux,
40823cc9c9805480aa765c0aa286072a7f0094a5a3f341cda039a3172af93951,2018-02-22 08:39:21 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
3ad6ba420a9dbf1c9ebe9c46f23d5cd7c390927b9b1b8c472f31cbbd00343cd2,2021-03-02 19:50:15 UTC,Android,de,de,false,false,,,,,
69382f110af852889eba00a558e8f1489d6823a3fcc8d0e47201348b553a9e4e,2020-08-11 10:06:43 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
954c52f532f8bf326ce1034f4cb5f8c0b78cac7805990aa4d6fe82abdc554120,2021-10-14 15:33:09 UTC,iOS,fr,fr,false,false,Europe,France,Hauts-de-France,Lille,
eec742e471be40315e89822c150f983fc636d09a0950655e73395e19e4fd0960,2018-08-20 14:53:33 UTC,Android,fr,fr,false,false,Europe,France,Grand Est,Hayange,
52425af3db9cfbea736bd11374b3687e7784e47e3bf3b316c20d6459438e276d,2020-01-03 13:42:10 UTC,iOS,be,nl,false,false,Europe,Belgium,Flanders,Leuven,
53fa644cedd71d81ec1110fbf97bda41ab72ef7313f2b0a8f2dadddd5cda078c,2019-10-28 11:31:39 UTC,Android,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Chauvigny,
369024a02dbc5354a5e52465f12cd0ce19fa7d89fa50f2cd7d29abb5f03b18a0,2019-03-09 14:27:08 UTC,Android,fr,fr,false,false,Europe,France,Occitanie,Millau,
c9561721e438871254eacbab22956c5a7503e22fc23de8214e0c692e65518041,2021-03-25 09:29:42 UTC,iOS,it,it,false,false,Europe,Italy,Lazio,Rome,
6682a78bafbe61f86b8635ffa48fdd2720d2f5ff3c20f7b48106ebb2f16278d1,2021-07-20 18:58:38 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
599a766d0fd94d624179e39efbc5de456d8e1604d80e8df2e8ba860ab2f26721,2019-11-03 18:06:47 UTC,Android,es,es,false,false,Europe,Spain,Galicia,A Coruna,
8fe2e64435f75c9705b7edcd9f3d0637587ea0579b0a5f16ed2bcbe2063499c4,2021-07-06 21:21:28 UTC,Android,it,it,false,false,,,,,
c057dd3ee3db1b24f3236c6238df5b5a781a64b09516a18a391b4c142f9a2662,2019-08-03 09:20:48 UTC,Android,fr,fr,false,false,Europe,France,Grand Est,Strasbourg,
8d7b81ae7ef36a583e768d6f7366ea20ce73485829e06c55d040f5c39b9c97ae,2021-08-02 17:35:14 UTC,iOS,es,es,false,false,Europe,Spain,Valencian Community,Valencia,
cf4255291b586559130f9af4d0002450d40785db0106ad72a90f6ee5d88e644f,2021-03-30 11:44:11 UTC,iOS,es,es,false,false,Europe,Spain,Madrid,Madrid,
fc7e19924d0c575135ceec2fcc3b7b23f2ee012003687d535cdabcdb9cc01276,2021-05-24 20:35:11 UTC,iOS,it,it,false,false,Europe,Italy,Lombardy,Milan,
316e6ec0c047522a2a71f747486746bda6d6f7024151a8dbb65ccb08e4eed29a,2021-09-12 12:34:19 UTC,Android,fr,fr,false,false,Europe,France,Brittany,Vannes,
9dfa8bbddc1499c6c91f17bb81f829696e3bad0669e5dd90bfaf937074f854fa,2018-12-02 00:26:19 UTC,Android,fr,fr,false,false,Europe,France,Pays de la Loire,Nantes,
6ae58b29304c8c7fad97efe3a158c71b31e8acd4b6c8ae0a406f4715fa344aaf,2018-10-27 23:58:16 UTC,iOS,fr,fr,false,false,Europe,France,Grand Est,(not set),
6151640bd4b33a697e4236153db29efe4fc3fcb4e5655fdc6f432b41956c311e,2019-10-28 23:41:38 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Draveil,
91887965b0dc1cfceca363b8e8200338385a526fa0efe981adf332c372530246,2021-06-12 08:34:55 UTC,Android,es,es,false,false,Europe,Spain,Valencian Community,Valencia,
4603946472435577b1d17d9f998e6be49248287e48a165dfc82ac944d03dd0b3,2019-09-09 12:11:54 UTC,iOS,ie,en,false,false,Europe,France,Ile-de-France,Paris,
e9998dd0d34c465d0f1000334e35825b88f9d227dec801b0b839c37949e0d223,2021-07-23 03:43:45 UTC,iOS,us,en,false,false,Americas,United States,Georgia,Savannah,
4a7a531a0b73133e06ddeaf3d0cd31eebfb804bced1b43008faef5eeb1eb1c60,2018-10-29 12:18:14 UTC,Android,fr,fr,false,false,,,,,
9b4c3b481cdc99b737adad0380f7c049b1aabe03ec437dce0f533221dfbf0a82,2021-02-01 16:41:03 UTC,Android,es,es,false,false,Europe,Spain,Catalonia,Barcelona,
ad820206e4312c673275304f7376dfb6c91603e7f54f5f08a209574fcb8d8d07,2019-03-23 20:02:22 UTC,Android,fr,fr,false,false,Europe,France,Provence-Alpes-Cote d'Azur,Marseille,
c0c61e9c0ee59d0f6057b29b8a9cb3444be81848947ebf5f10adb0a9b7c2ed60,2019-12-28 18:47:25 UTC,Android,gb,en,false,false,Europe,Spain,Valencian Community,,
e1c85ff2f5d7962c6d33d231350c3bfbbe02092b33b9a67e5fc384de9d924ffc,2021-04-12 17:35:11 UTC,Android,it,it,false,false,Europe,Italy,Lombardy,,.
747c30a464abe001dc1d55f02497f488c70a568f831fa395b5fc0ac2fcfe61f2,2019-07-22 17:24:04 UTC,Android,fr,fr,false,false,Europe,France,Ile-de-France,Paris,.
2400d9ed755d0e86f59ae1c649f4a790e47f1f338d0ccfea5b9ac2fc976a326b,2020-02-19 12:53:09 UTC,iOS,fr,fr,false,false,Europe,France,Ile-de-France,Paris,
06514b11a48b6c8c98118aeba4575d1dcaae82f646a53d8b77f7a676484ee1f3,2019-06-05 11:15:13 UTC,iOS,fr,fr,false,false,Europe,France,Normandy,Caen,
012cd1505d159de17a16a1b73c26d0a2749a927e668cf90e4d417a11265be0be,2019-09-21 12:38:11 UTC,iOS,es,es,false,false,Europe,Spain,Castile and Leon,Avila‎,
0aeb408d69346734f675122006c7698d1bfc7b13c6657955870768e77f54b839,2020-07-19 20:25:36 UTC,Android,fr,fr,false,false,Europe,France,Provence-Alpes-Cote d'Azur,Marseille,.
76bb14179e1b8b20b0ba28f2f2566119ae452e58d87b7341fdef9a8ef5540f3e,2018-09-04 14:28:16 UTC,iOS,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Lyon,
4c9f5c20b566a94f1d3760643f32491ceb6f942c206b5cca4f63b2e24bacbc4e,2019-09-20 09:24:42 UTC,Android,es,es,false,false,Europe,Spain,Balearic Islands,Palma,
6aa7edd1fdbc71c0f8251eaa0c6b3a3a3a259c2ede61ccf9a84038dc860ef1be,2021-03-20 20:35:08 UTC,iOS,it,it,false,false,Europe,Italy,Lombardy,Milan,
143748a7bf3dc5082b936509e96f057b91deaa74c7780a7ee29ffc511dac7bcc,2019-10-06 14:02:39 UTC,Android,es,es,false,false,Europe,Spain,Aragon,Zaragoza,
443c617b30451ff218042eaf86715fd967f91bebdc8170be66fcc9b9b61c9d19,2021-03-21 13:36:45 UTC,iOS,fr,fr,false,false,Europe,France,Auvergne-Rhone-Alpes,Clermont-Ferrand,
7cfb25f0fbdf64766bb21676bb84566b2f2a846a5715bf7ee9ddb31d91bc7dce,2021-07-22 16:02:30 UTC,iOS,ca,en,false,false,Americas,Canada,Alberta,Calgary,.
4e68270f1109eb0d648e9bd88536e4bfcc295e14daa231376eb88d656d2a753b,2021-10-01 12:31:54 UTC,Android,es,es,false,false,Europe,Spain,Madrid,Madrid,
e0371f493425e2506fd95722b34f1022a087c143719caa9fc729bcc31a72e9d2,2018-04-30 15:10:28 UTC,iOS,fr,fr,false,false,Europe,France,Nouvelle-Aquitaine,Pau,
33f44daf1056bfa26bc73f5fe28fb1a8a2d9b3f674bb3c7c40cab32c2b75ca6a,2019-09-19 20:03:52 UTC,Android,fr,fr,false,false,Europe,France,Hauts-de-France,Creil,
